ticker,company_name,industry,state_own_pct,soe_dummy,hq_address_raw,province,state_own_source,ownership_keywords_hit,source
TC6,Công ty cổ phần Than Cọc Sáu - Vinacomin,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Phường Cẩm Phú, Thị xã Cẩm Phả, Tỉnh Quảng Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(33) 3 862 062 - Fax: 84-(33) 3 863 936\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Quảng Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TD6,Công ty cổ phần Than Đèo Nai - Cọc Sáu - TKV,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 42 Kim Đồng, P.Cẩm Phả, tỉnh Quảng Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(20)-3386.4251 - Fax +84-(20)-3386.3942\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e\u003c/p\",Quảng Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TDN,Công ty Cổ phần Than Đèo Nai - Vinacomin,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e phường Cẩm Tây, thị xã Cẩm Phả, tỉnh Quảng Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(33) 3864 251 - Fax: +84-(33) 3863 942\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Quảng Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
THB,Công ty cổ phần Bia Hà Nội - Thanh Hóa,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 152 Quang Trung, phường Hạc Thành, tỉnh Thanh Hóa\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(37) 385 25 03 Fax: 84-(37) 385 32 70\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Thanh Hóa,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
THS,Công ty cổ phần Thanh Hoa - Sông Đà,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 25 Đại lộ Lê Lợi, Phường Lam Sơn, Tp. Thanh Hóa, Tỉnh Thanh Hóa \u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0373.724.892 / 0373.852.230 Fax : 0373.855.750\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố",Thanh Hóa,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
THT,Công ty cổ phần Than Hà Tu - Vinacomin,${this.renderText(this.dataTable?.Nganh)},1.0,1,"\u003c/b\u003e Tổ 6, khu phố Hà Tu 3, P.Hà Tu, tỉnh Quảng Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(3) 38 35 169 Fax: 84-(3) 38 36 120\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u0",Quảng Ninh,keyword_window,bo,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TMB,Công ty Cổ phần Kinh doanh than Miền Bắc - Vinacomin,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 5, phố Phan Đình Phùng, phường Phương Liệt, quận Thanh Xuân, thành phố HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 04.38642793 - Fax: 04.38642792\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TMX,Công ty cổ phần VICEM Thương mại Xi măng,${this.renderText(this.dataTable?.Nganh)},,1,\u003c/b\u003e 348 đường Giải Phóng - Phương Liệt - Thanh Xuân - Hà Nội.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(4) 3864 3346/3864 2408 Fax: 84-(4) 3864 2586\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:,Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TTC,Công ty Cổ phần Gạch men Thanh Thanh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Đường số 01, Khu Công Nghiệp Biên Hòa I, Tỉnh Đồng Nai \u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(61) 383 60 66 Fax: 84-(61) 383 63 05\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TVD,Công ty cổ phần Than Vàng Danh - Vinacomin,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 969 đường Bạch Đằng , phường Quang Trung, thành phố Uông Bí, tỉnh Quảng Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 033.3853.104 - Fax: 033.3853120\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông ti",Quảng Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
TXM,Công ty cổ phần VICEM Thạch cao Xi măng,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 24 Hà Nội, phường Thuận Hóa, T.P Huế\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (+84) 54 384 63 63 - Fax: (+84) 54 282 54 22\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VBC,Công ty Cổ phần Nhựa Bao bì Vinh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 18, Đường Phong Định Cảng, Phường Bến Thuỷ, Thành phố Vinh, Tỉnh Nghệ An\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(38) 35 55 245 Fax: 84-(38) 385 60 07\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công b",Nghệ An,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VGS,Công ty Cổ phần Ống thép Việt Đức VG PIPE,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Khu công nghiệp Bình Xuyên, xã Xuân Lãng, tỉnh Phú Thọ\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(211) 388 78 63 Fax: 84-(211) 3888 562\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b",Phú Thọ,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VIT,Công ty Cổ phần Viglacera Tiên Sơn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e KCN Tiên Sơn, xã Đại Đồng, tỉnh Bắc Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(0241) 3839 390 Fax: 84-(0241) 3838 917\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p",Bắc Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
VTZ,Công ty Cổ phần Sản xuất và Thương mại Nhựa Việt Thành,${this.renderText(this.dataTable?.Nganh)},,0,"\u003c/b\u003e 107 đường 2A, Khu 5, ấp Bình Tả 1, xã Đức Hòa, tỉnh Tây Ninh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) 36 207 540 Fax: (028) 35 350 460\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/",Tây Ninh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
AAA,Công ty Cổ phần Nhựa An Phát Xanh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô CN11 + CN12, Cụm CN An Đồng, xã Nam Sách, TP Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 02203.755.998 Fax 02203.755.113\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003",Hải Phòng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
AAT,Công ty Cổ phần Tập đoàn Tiên Sơn Thanh Hóa,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 09, Quốc lộ 1A, Phường Quang Trung, tỉnh Thanh Hóa\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-37) 3770 304 Fax:(84-37) 3772 064\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Thanh Hóa,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
ADP,Công ty Cổ phần Sơn Á Đông,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 1387 Bến Bình Đông, phường 15, quận 8, T.P. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 3855 26 89 Fax: 028 3855 5092\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
ASP,Công ty Cổ phần Tập đoàn Dầu khí An Pha,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Phòng 805, lầu 8, tòa nhà SAIGON PARAGON, số 3, đường Nguyễn Lương Bằng, phường Tân Mỹ, thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 54 136 338/ 339 Fax: 84-(8) 54 136 340\u003c/p\u003",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BFC,Công ty cổ phần Phân bón Bình Điền,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e C12/21 Đường Lê khả Phiêu, xã Tân Nhựt, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 37560110 − Số fax: 028 37560799\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BMP,Công ty Cổ phần Nhựa Bình Minh,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 240 Hậu Giang, Phường 9, Quận 6 Thành phố HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(08)-3969 0973 - Fax: +84-(08)-3960 6814\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Hậu Giang,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BRC,Công ty Cổ phần Cao su Bến Thành,${this.renderText(this.dataTable?.Nganh)},100.0,1,"\u003c/b\u003e Lô B3-1 Khu Công nghiệp Tây Bắc Củ Chi, đường Giáp Hải (D3), xã TNhuận Đức, Tp. Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) 3790 7619 – 3 790 8068 Số fax: (028) 3790\u003c/p\u003e\u003cp\u003e\u",Hồ Chí Minh,keyword_window,ubnd,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BSR,Công ty Cổ phần Lọc Hóa dầu Bình Sơn,${this.renderText(this.dataTable?.Nganh)},,1,\u003c/b\u003e 208 - Đại lộ Hùng Vương - Phường Nghĩa Lộ - tỉnh Quảng Ngãi\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0255.3825825 - Fax: 02553825826\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e,Quảng Ngãi,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
BTP,Công ty Cổ phần Nhiệt điện Bà Rịa,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Khu phố Hương Giang, phường Long Hương, thị xã Bà Rịa, tỉnh Bà Rịa – Vũng Tàu\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(64) 2 212 811 Fax: 84-(64) 3 825 985\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công b",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
CCL,Công ty cổ phần Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 2, Lô KTM 06, đường số 6, khu đô thị 5A, phường Phú Lợi, thành phố Cần Thơ\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0299 3627999 - Fax: 0299 3627888\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",Cần Thơ,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
CSM,Công ty Cổ phần Công nghiệp Cao su Miền Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 180 Nguyễn Thị Minh Khai, P6, Q3, TP.HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) 38362369 - Fax: (028) 38362376\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003e",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 22 Lý Tự Trọng, Phường Sài Gòn, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (028) 3829 6620 - (028) 3822 5373 Fax:(028) 3824\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DCM,Công ty Cổ phần Phân bón Dầu khí Cà Mau,${this.renderText(this.dataTable?.Nganh)},24.36,1,"\u003c/b\u003e Số 647 - 649 đường Ngô Quyền, Phường An Xuyên, Tỉnh Cà Mau\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028.5417.0555 Fax: 028.5417.0550\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Cà Mau,keyword_window,bo,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 18/44 phố Đức Giang, phường Việt Hưng, Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-4) 38 271 620 - Fax : (84-4) 38 271 068\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-CTCP,${this.renderText(this.dataTable?.Nganh)},40.0,1,"\u003c/b\u003e Số 43 Mạc Đĩnh Chi, phường Sài Gòn, Thành phố HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(8) 38 256 258 Fax: 84-(8) 38 256 269\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \",Hồ Chí Minh,keyword_window,bo,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DPR,Công ty Cổ phần Cao su Đồng Phú,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Ấp Thuận Phú 1, xã Thuận Lợi, Tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(651) 381 97 86 Fax: 84-(651) 381 96 20\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u0",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
DRC,Công ty Cổ phần Cao su Đà Nẵng,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô G, đường Tạ Quang Bửu, phường Hải Vân, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0236 3771405 Fax: 0236 3771400\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",Đà Nẵng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 236 Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, TP Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028) 39325235 - 39325234 - Fax: (028) 39327341\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HHP,Công ty cổ phần Giấy Hoàng Hà Hải Phòng,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 30-LK1, tiểu khu đô thị mới Vạn Phúc, phường Vạn Phúc, quận Hà Đông, thành phố HN\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (84-225) 324 6789\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u00",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HMC,Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - Vnsteel,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Số 193 Đinh Tiên Hoàng, phường Tân Định, T.P Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 028 38294623 Số fax 028 38290403\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HRC,Công ty Cổ phần Cao su Hòa Bình,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Ấp 7, Xã Hoà Bình, Huyện Xuyên Mộc, Tỉnh Bà Rịa Vũng Tàu\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0254 387 21 04/3482 Fax: 0254 387 34 95\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\",,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HT1,Công ty Cổ phần xi măng VICEM Hà Tiên,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 604 Võ Văn Kiệt, Phường Cầu Ông Lãnh, Thành phố HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(28) 383 683 63 Fax: 84-(28) 383 612 78\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HTG,Tổng Công ty cổ phần Dệt may Hòa Thọ,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 36 Ông Ích Đường, phường Cẩm Lệ, T.P Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0236.3846290 Fax : 0236.3846216\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/p\u003e\",Đà Nẵng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
HVX,Công ty Cổ phần Xi măng Vicem Hải Vân,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e 65 Nguyễn Văn Cừ, Quận Liên Chiểu, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(511) 384 21 72/529 Fax: 84-(511) 384 24 41\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u0",Đà Nẵng,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
LSS,Công ty Cổ phần Mía đường Lam Sơn,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Thị trấn Lam Sơn, huyện Thọ Xuân, tỉnh Thanh Hóa\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0373.8 996.667 Fax: 0373.8 996.667\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c",Thanh Hóa,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
NHH,Công ty Cổ phần Nhựa Hà Nội,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Tổ 12, Phường Phúc Lợi, Quận Long Biên, TP Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84 (024) 3875 6885 - Fax: +84 (024) 3875 6885\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",Hà Nội,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
NKG,Công ty Cổ phần Thép Nam Kim,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lô A1, Đường Đ2, KCN Đồng An 2, Phường Bình Dương, TP HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3 748 848 / Fax: (0274)3 748 868\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u",Bình Dương,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Ấp 3, xã Phước Khánh, huyện Nhơn Trạch, tỉnh Đồng Nai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0251 222 5893 - Fax: 0251 222 5897\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Ông",Đồng Nai,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,${this.renderText(this.dataTable?.Nganh)},,1,"\u003c/b\u003e Lầu 6, tòa nhà PetroVietNam số 1 - 5 Lê Duẩn, phường Sài Gòn, Tp. HCM\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-3 911 7777 Fax: 84-3 911 6789\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u",Hồ Chí Minh,,,sample_500.csv(name)+basicinfo(industry)+intro/history(state/address heuristic)
